x, y
1.2023346303501945, 6.196636481241915
1.0622568093385214, 5.9637774902975424
1.0155642023346303, 5.756791720569211
0.9571984435797666, 5.446313065976715
0.9571984435797666, 4.941785252263907
0.9455252918287937, 4.721862871927555
2.801556420233463, 4.6313065976714105
2.848249027237354, 4.864165588615783
2.848249027237354, 5.17464424320828
2.801556420233463, 5.627425614489004
2.719844357976654, 6.015523932729625
2.544747081712062, 6.248382923673998
