x, y
1.2490272373540856, 8.292367399741268
1.038910505836576, 8.15006468305304
0.9455252918287937, 7.7619663648124195
0.9221789883268483, 7.39974126778784
0.8638132295719845, 7.011642949547219
0.8521400778210116, 6.675291073738681
0.7937743190661479, 6.468305304010349
0.6303501945525292, 6.028460543337646
0.5369649805447471, 5.588615782664942
0.43190661478599224, 5.17464424320828
0.35019455252918286, 4.954721862871928
0.011673151750972763, 4.579560155239328
0.19844357976653698, 4.683053040103493
0.0933852140077821, 4.165588615782665
0.24513618677042803, 4.411384217335058
0.24513618677042803, 4.036222509702458
0.4785992217898833, 4.372574385510997
0.6070038910505837, 4.721862871927555
0.7354085603112841, 5.148771021992238
0.8754863813229572, 5.510996119016818
0.9571984435797666, 5.74385510996119
1.0622568093385214, 6.067270375161708
1.1089494163424125, 6.403622250970246
1.1906614785992218, 6.714100905562743
1.2256809338521402, 7.063389391979301
1.284046692607004, 7.335058214747736
1.2607003891050583, 7.632600258732213
