ply
format ascii 1.0
element vertex 498
property float x
property float y
property float z
element face 0
property list uchar int vertex_index
end_header
1471 	 1706 	 0.0 	 0.0 	 0.0
1471 	 1707 	 0.0 	 0.0 	 0.0
1471 	 1708 	 0.0 	 0.0 	 0.0
1471 	 1709 	 0.0 	 0.0 	 0.0
1471 	 1710 	 0.0 	 0.0 	 0.0
1471 	 1711 	 0.0 	 0.0 	 0.0
1471 	 1712 	 0.0 	 0.0 	 0.0
1471 	 1713 	 0.0 	 0.0 	 0.0
1471 	 1714 	 0.0 	 0.0 	 0.0
1471 	 1715 	 0.0 	 0.0 	 0.0
1471 	 1716 	 0.0 	 0.0 	 0.0
1471 	 1717 	 0.0 	 0.0 	 0.0
1471 	 1718 	 0.0 	 0.0 	 0.0
1471 	 1719 	 0.0 	 0.0 	 0.0
1471 	 1720 	 0.0 	 0.0 	 0.0
1471 	 1721 	 0.0 	 0.0 	 0.0
1471 	 1722 	 0.0 	 0.0 	 0.0
1471 	 1723 	 0.0 	 0.0 	 0.0
1471 	 1724 	 0.0 	 0.0 	 0.0
1471 	 1725 	 0.0 	 0.0 	 0.0
1471 	 1726 	 0.0 	 0.0 	 0.0
1471 	 1727 	 0.0 	 0.0 	 0.0
1471 	 1728 	 0.0 	 0.0 	 0.0
1471 	 1729 	 0.0 	 0.0 	 0.0
1471 	 1730 	 0.0 	 0.0 	 0.0
1471 	 1731 	 0.0 	 0.0 	 0.0
1471 	 1732 	 0.0 	 0.0 	 0.0
1471 	 1733 	 0.0 	 0.0 	 0.0
1471 	 1734 	 0.0 	 0.0 	 0.0
1471 	 1735 	 0.0 	 0.0 	 0.0
1471 	 1736 	 0.0 	 0.0 	 0.0
1471 	 1737 	 0.0 	 0.0 	 0.0
1471 	 1738 	 0.0 	 0.0 	 0.0
1471 	 1739 	 0.0 	 0.0 	 0.0
1471 	 1740 	 0.0 	 0.0 	 0.0
1471 	 1741 	 0.0 	 0.0 	 0.0
1471 	 1742 	 0.0 	 0.0 	 0.0
1471 	 1743 	 0.0 	 0.0 	 0.0
1471 	 1744 	 0.0 	 0.0 	 0.0
1471 	 1745 	 0.0 	 0.0 	 0.0
1471 	 1746 	 0.0 	 0.0 	 0.0
1471 	 1747 	 0.0 	 0.0 	 0.0
1471 	 1748 	 0.0 	 0.0 	 0.0
1471 	 1749 	 0.0 	 0.0 	 0.0
1471 	 1750 	 0.0 	 0.0 	 0.0
1471 	 1751 	 0.0 	 0.0 	 0.0
1471 	 1752 	 0.0 	 0.0 	 0.0
1471 	 1753 	 0.0 	 0.0 	 0.0
1471 	 1754 	 0.0 	 0.0 	 0.0
1471 	 1755 	 0.0 	 0.0 	 0.0
1471 	 1756 	 0.0 	 0.0 	 0.0
1471 	 1757 	 0.0 	 0.0 	 0.0
1471 	 1758 	 0.0 	 0.0 	 0.0
1471 	 1759 	 0.0 	 0.0 	 0.0
1471 	 1760 	 0.0 	 0.0 	 0.0
1471 	 1761 	 0.0 	 0.0 	 0.0
1471 	 1762 	 0.0 	 0.0 	 0.0
1471 	 1763 	 0.0 	 0.0 	 0.0
1471 	 1764 	 0.0 	 0.0 	 0.0
1471 	 1765 	 0.0 	 0.0 	 0.0
1471 	 1766 	 0.0 	 0.0 	 0.0
1471 	 1767 	 0.0 	 0.0 	 0.0
1471 	 1768 	 0.0 	 0.0 	 0.0
1471 	 1769 	 0.0 	 0.0 	 0.0
1471 	 1770 	 0.0 	 0.0 	 0.0
1471 	 1771 	 0.0 	 0.0 	 0.0
1471 	 1772 	 0.0 	 0.0 	 0.0
1471 	 1773 	 0.0 	 0.0 	 0.0
1471 	 1774 	 0.0 	 0.0 	 0.0
1471 	 1775 	 0.0 	 0.0 	 0.0
1471 	 1776 	 0.0 	 0.0 	 0.0
1471 	 1777 	 0.0 	 0.0 	 0.0
1471 	 1778 	 0.0 	 0.0 	 0.0
1471 	 1779 	 0.0 	 0.0 	 0.0
1471 	 1780 	 0.0 	 0.0 	 0.0
1471 	 1781 	 0.0 	 0.0 	 0.0
1471 	 1782 	 0.0 	 0.0 	 0.0
1471 	 1783 	 0.0 	 0.0 	 0.0
1471 	 1784 	 0.0 	 0.0 	 0.0
1471 	 1785 	 0.0 	 0.0 	 0.0
1471 	 1786 	 0.0 	 0.0 	 0.0
1471 	 1787 	 0.0 	 0.0 	 0.0
1471 	 1788 	 0.0 	 0.0 	 0.0
1471 	 1789 	 0.0 	 0.0 	 0.0
1471 	 1790 	 0.0 	 0.0 	 0.0
1471 	 1791 	 0.0 	 0.0 	 0.0
1471 	 1792 	 0.0 	 0.0 	 0.0
1471 	 1793 	 0.0 	 0.0 	 0.0
1471 	 1794 	 0.0 	 0.0 	 0.0
1471 	 1795 	 0.0 	 0.0 	 0.0
1471 	 1796 	 0.0 	 0.0 	 0.0
1471 	 1797 	 0.0 	 0.0 	 0.0
1471 	 1798 	 0.0 	 0.0 	 0.0
1471 	 1799 	 0.0 	 0.0 	 0.0
1471 	 1800 	 0.0 	 0.0 	 0.0
1471 	 1801 	 0.0 	 0.0 	 0.0
1471 	 1802 	 0.0 	 0.0 	 0.0
1471 	 1803 	 0.0 	 0.0 	 0.0
1471 	 1804 	 0.0 	 0.0 	 0.0
1471 	 1805 	 0.0 	 0.0 	 0.0
1471 	 1806 	 0.0 	 0.0 	 0.0
1471 	 1807 	 0.0 	 0.0 	 0.0
1471 	 1808 	 0.0 	 0.0 	 0.0
1471 	 1809 	 0.0 	 0.0 	 0.0
1471 	 1810 	 0.0 	 0.0 	 0.0
1471 	 1811 	 0.0 	 0.0 	 0.0
1471 	 1812 	 0.0 	 0.0 	 0.0
1471 	 1813 	 0.0 	 0.0 	 0.0
1471 	 1814 	 0.0 	 0.0 	 0.0
1471 	 1815 	 0.0 	 0.0 	 0.0
1471 	 1816 	 0.0 	 0.0 	 0.0
1471 	 1817 	 0.0 	 0.0 	 0.0
1471 	 1818 	 0.0 	 0.0 	 0.0
1471 	 1819 	 0.0 	 0.0 	 0.0
1471 	 1820 	 0.0 	 0.0 	 0.0
1471 	 1821 	 0.0 	 0.0 	 0.0
1471 	 1822 	 0.0 	 0.0 	 0.0
1471 	 1823 	 0.0 	 0.0 	 0.0
1471 	 1824 	 0.0 	 0.0 	 0.0
1471 	 1825 	 0.0 	 0.0 	 0.0
1471 	 1826 	 0.0 	 0.0 	 0.0
1471 	 1827 	 0.0 	 0.0 	 0.0
1471 	 1828 	 0.0 	 0.0 	 0.0
1471 	 1829 	 0.0 	 0.0 	 0.0
1471 	 1830 	 0.0 	 0.0 	 0.0
1471 	 1831 	 0.0 	 0.0 	 0.0
1471 	 1832 	 0.0 	 0.0 	 0.0
1471 	 1833 	 0.0 	 0.0 	 0.0
1471 	 1834 	 0.0 	 0.0 	 0.0
1471 	 1835 	 0.0 	 0.0 	 0.0
1471 	 1836 	 0.0 	 0.0 	 0.0
1471 	 1837 	 0.0 	 0.0 	 0.0
1471 	 1838 	 0.0 	 0.0 	 0.0
1471 	 1839 	 0.0 	 0.0 	 0.0
1471 	 1840 	 0.0 	 0.0 	 0.0
1471 	 1841 	 0.0 	 0.0 	 0.0
1471 	 1842 	 0.0 	 0.0 	 0.0
1471 	 1843 	 0.0 	 0.0 	 0.0
1471 	 1844 	 0.0 	 0.0 	 0.0
1471 	 1845 	 0.0 	 0.0 	 0.0
1471 	 1846 	 0.0 	 0.0 	 0.0
1471 	 1847 	 0.0 	 0.0 	 0.0
1471 	 1848 	 0.0 	 0.0 	 0.0
1471 	 1849 	 0.0 	 0.0 	 0.0
1471 	 1850 	 0.0 	 0.0 	 0.0
1471 	 1851 	 0.0 	 0.0 	 0.0
1471 	 1852 	 0.0 	 0.0 	 0.0
1471 	 1853 	 0.0 	 0.0 	 0.0
1471 	 1854 	 0.0 	 0.0 	 0.0
1471 	 1855 	 0.0 	 0.0 	 0.0
1471 	 1856 	 0.0 	 0.0 	 0.0
1471 	 1857 	 0.0 	 0.0 	 0.0
1471 	 1858 	 0.0 	 0.0 	 0.0
1471 	 1859 	 0.0 	 0.0 	 0.0
1471 	 1860 	 0.0 	 0.0 	 0.0
1471 	 1861 	 0.0 	 0.0 	 0.0
1471 	 1862 	 0.0 	 0.0 	 0.0
1471 	 1863 	 0.0 	 0.0 	 0.0
1471 	 1864 	 0.0 	 0.0 	 0.0
1471 	 1865 	 0.0 	 0.0 	 0.0
1471 	 1866 	 0.0 	 0.0 	 0.0
1471 	 1867 	 0.0 	 0.0 	 0.0
1471 	 1868 	 0.0 	 0.0 	 0.0
1471 	 1869 	 0.0 	 0.0 	 0.0
1471 	 1870 	 0.0 	 0.0 	 0.0
1471 	 1871 	 0.0 	 0.0 	 0.0
1471 	 1872 	 0.0 	 0.0 	 0.0
