526	1175	0
526	1176	0
526	1177	0
526	1191	0
526	1192	0
526	1193	0
526	1194	0
526	1195	0
526	1196	0
526	1197	0
526	1198	0
526	1199	0
526	1200	0
526	1201	0
527	1170	0
527	1171	0
527	1172	0
527	1173	0
527	1174	0
527	1175	0
527	1176	0
527	1177	0
527	1178	0
527	1179	0
527	1180	0
527	1181	0
527	1182	0
527	1185	0
527	1186	0
527	1187	0
527	1188	0
527	1189	0
527	1190	0
527	1191	0
527	1192	0
527	1193	0
527	1194	0
527	1195	0
527	1196	0
527	1197	0
527	1198	0
527	1199	0
527	1200	0
527	1201	0
527	1202	0
527	1203	0
527	1204	0
527	1205	0
528	1165	0
528	1166	0
528	1167	0
528	1168	0
528	1169	0
528	1170	0
528	1171	0
528	1172	0
528	1173	0
528	1174	0
528	1178	0
528	1179	0
528	1180	0
528	1181	0
528	1182	0
528	1183	0
528	1184	0
528	1185	0
528	1186	0
528	1187	0
528	1188	0
528	1189	0
528	1190	0
528	1191	0
528	1192	0
528	1193	0
528	1194	0
528	1195	0
528	1196	0
528	1197	0
528	1198	0
528	1199	0
528	1200	0
528	1201	0
528	1202	0
528	1203	0
528	1204	0
528	1205	0
528	1206	0
528	1207	0
528	1208	0
528	1209	0
528	1210	0
528	1211	0
528	1212	0
528	1213	0
528	1214	0
528	1215	0
528	1216	0
529	1163	0
529	1164	0
529	1165	0
529	1166	0
529	1167	0
529	1168	0
529	1169	0
529	1170	0
529	1171	0
529	1180	0
529	1181	0
529	1182	0
529	1183	0
529	1184	0
529	1185	0
529	1186	0
529	1187	0
529	1188	0
529	1204	0
529	1205	0
529	1206	0
529	1207	0
529	1208	0
529	1209	0
529	1210	0
529	1211	0
529	1212	0
529	1213	0
529	1214	0
529	1215	0
529	1216	0
529	1217	0
529	1219	0
529	1220	0
529	1221	0
529	1222	0
529	1223	0
529	1224	0
529	1225	0
529	1226	0
529	1227	0
529	1228	0
530	1161	0
530	1162	0
530	1163	0
530	1164	0
530	1165	0
530	1166	0
530	1167	0
530	1183	0
530	1184	0
530	1185	0
530	1206	0
530	1207	0
530	1208	0
530	1209	0
530	1210	0
530	1214	0
530	1215	0
530	1216	0
530	1220	0
530	1221	0
530	1222	0
530	1223	0
530	1224	0
530	1225	0
530	1226	0
530	1227	0
530	1228	0
530	1229	0
530	1230	0
530	1257	0
530	1258	0
530	1259	0
530	1260	0
530	1261	0
530	1262	0
530	1263	0
530	1264	0
531	1160	0
531	1161	0
531	1162	0
531	1163	0
531	1164	0
531	1220	0
531	1221	0
531	1222	0
531	1223	0
531	1224	0
531	1225	0
531	1226	0
531	1227	0
531	1228	0
531	1229	0
531	1230	0
531	1231	0
531	1232	0
531	1253	0
531	1254	0
531	1255	0
531	1256	0
531	1257	0
531	1258	0
531	1259	0
531	1260	0
531	1261	0
531	1262	0
531	1268	0
531	1269	0
532	1145	0
532	1158	0
532	1159	0
532	1160	0
532	1161	0
532	1162	0
532	1228	0
532	1229	0
532	1230	0
532	1231	0
532	1232	0
532	1233	0
532	1234	0
532	1249	0
532	1250	0
532	1251	0
532	1252	0
532	1253	0
532	1254	0
532	1255	0
532	1256	0
532	1257	0
532	1258	0
532	1259	0
532	1260	0
532	1271	0
532	1272	0
533	1145	0
533	1146	0
533	1147	0
533	1157	0
533	1158	0
533	1159	0
533	1160	0
533	1161	0
533	1230	0
533	1231	0
533	1232	0
533	1233	0
533	1234	0
533	1235	0
533	1236	0
533	1237	0
533	1238	0
533	1239	0
533	1240	0
533	1241	0
533	1247	0
533	1248	0
533	1249	0
533	1250	0
533	1251	0
533	1252	0
533	1253	0
533	1254	0
533	1271	0
533	1272	0
533	1273	0
534	1145	0
534	1146	0
534	1147	0
534	1148	0
534	1149	0
534	1150	0
534	1151	0
534	1152	0
534	1153	0
534	1154	0
534	1155	0
534	1156	0
534	1157	0
534	1158	0
534	1159	0
534	1231	0
534	1232	0
534	1233	0
534	1234	0
534	1235	0
534	1236	0
534	1237	0
534	1238	0
534	1239	0
534	1240	0
534	1241	0
534	1242	0
534	1243	0
534	1244	0
534	1245	0
534	1246	0
534	1247	0
534	1248	0
534	1249	0
534	1271	0
534	1272	0
534	1273	0
534	1274	0
534	1280	0
534	1281	0
534	1282	0
534	1283	0
534	1284	0
534	1285	0
534	1286	0
534	1287	0
534	1288	0
534	1289	0
534	1290	0
535	1147	0
535	1148	0
535	1149	0
535	1150	0
535	1151	0
535	1152	0
535	1153	0
535	1154	0
535	1155	0
535	1156	0
535	1157	0
535	1158	0
535	1232	0
535	1233	0
535	1234	0
535	1235	0
535	1236	0
535	1237	0
535	1238	0
535	1239	0
535	1240	0
535	1241	0
535	1242	0
535	1243	0
535	1244	0
535	1245	0
535	1246	0
535	1247	0
535	1248	0
535	1268	0
535	1272	0
535	1273	0
535	1274	0
535	1275	0
535	1276	0
535	1277	0
535	1278	0
535	1279	0
535	1280	0
535	1281	0
535	1282	0
535	1283	0
535	1284	0
535	1285	0
535	1286	0
535	1287	0
535	1288	0
535	1289	0
535	1290	0
535	1291	0
535	1292	0
535	1293	0
535	1294	0
535	1295	0
536	1149	0
536	1150	0
536	1151	0
536	1152	0
536	1153	0
536	1154	0
536	1155	0
536	1156	0
536	1157	0
536	1240	0
536	1241	0
536	1242	0
536	1243	0
536	1244	0
536	1245	0
536	1246	0
536	1247	0
536	1268	0
536	1269	0
536	1271	0
536	1272	0
536	1273	0
536	1274	0
536	1275	0
536	1276	0
536	1277	0
536	1278	0
536	1279	0
536	1293	0
536	1294	0
536	1295	0
536	1296	0
537	1153	0
537	1154	0
537	1244	0
537	1245	0
537	1246	0
537	1267	0
537	1268	0
537	1269	0
537	1270	0
537	1271	0
537	1272	0
537	1273	0
537	1274	0
537	1275	0
537	1276	0
537	1277	0
537	1295	0
537	1296	0
537	1297	0
538	1266	0
538	1267	0
538	1268	0
538	1269	0
538	1270	0
538	1271	0
538	1296	0
538	1297	0
538	1298	0
539	1259	0
539	1260	0
539	1261	0
539	1264	0
539	1265	0
539	1266	0
539	1267	0
539	1297	0
539	1298	0
540	1258	0
540	1259	0
540	1260	0
540	1261	0
540	1262	0
540	1263	0
540	1264	0
540	1297	0
540	1298	0
540	1299	0
541	1223	0
541	1224	0
541	1257	0
541	1258	0
541	1259	0
541	1260	0
541	1261	0
541	1262	0
541	1298	0
541	1299	0
542	1222	0
542	1223	0
542	1224	0
542	1225	0
542	1254	0
542	1255	0
542	1256	0
542	1257	0
542	1258	0
542	1259	0
542	1297	0
542	1298	0
543	1223	0
543	1224	0
543	1225	0
543	1226	0
543	1250	0
543	1251	0
543	1252	0
543	1253	0
543	1254	0
543	1255	0
543	1289	0
543	1290	0
543	1295	0
543	1296	0
543	1297	0
543	1298	0
543	1299	0
544	1224	0
544	1225	0
544	1226	0
544	1227	0
544	1228	0
544	1248	0
544	1249	0
544	1250	0
544	1251	0
544	1252	0
544	1253	0
544	1283	0
544	1284	0
544	1285	0
544	1286	0
544	1287	0
544	1288	0
544	1289	0
544	1290	0
544	1291	0
544	1292	0
544	1293	0
544	1294	0
544	1295	0
544	1296	0
544	1297	0
544	1298	0
544	1299	0
544	1300	0
545	1225	0
545	1226	0
545	1227	0
545	1228	0
545	1229	0
545	1230	0
545	1247	0
545	1248	0
545	1249	0
545	1250	0
545	1251	0
545	1280	0
545	1281	0
545	1282	0
545	1283	0
545	1284	0
545	1285	0
545	1286	0
545	1287	0
545	1288	0
545	1289	0
545	1292	0
545	1293	0
545	1294	0
545	1295	0
545	1301	0
545	1302	0
545	1303	0
